jurisdiction
Aberdeen School District No 5
Adams County Cemetery District No 2
Adams County Fire Protection District No 6
Adams County Parks and Recreation District No 1
Adams County Public Hospital District No 2
Adams County Water District No 1
Adams/Lincoln County Fire Protection District No 3
Aeneas Lake Irrigation District
Alpine Water District
Anacortes Housing Authority
Asotin County Cemetery District No 1
Auburn School District No 408
Bainbridge Island Metropolitan Park and Recreation District
Beacon Hill Water and Sewer District
Bellevue School District No 405
Benton
Benton County
Benton County Drainage District No 9
Benton County Fire Protection District No 1
Benton County Fire Protection District No 4
Benton County Water Conservancy Board
Bethel School District No 403
Beverly Water District
Bickleton School District No 203
Bremerton School District No 100
Burke
Burnett Water District
Camas School District No 117
Cascade Public Schools
Cascade Valley Water District
Castle Rock School District No 401
Central Kitsap School District No 401
Central Klickitat Parks and Recreation
Central Valley School District No 356
Centralia School District No 401
Chelan
Chelan County
Chelan County Public Hospital District No 2
Cheney School District No 360
City of Airway Heights
City of Anacortes
City of Auburn
City of Black Diamond
City of Blaine
City of Bothell
City of Bremerton
City of Buckley
City of Burlington
City of Camas
City of Centralia
City of Chelan
City of Cheney
City of Clarkston
City of Cle Elum
City of Davenport
City of Dayton
City of Des Moines
City of East Wenatchee
City of Edmonds
City of Ellensburg
City of Federal Way
City of Ferndale
City of Gig Harbor
City of Grand Coulee
City of Grandview
City of Granger
City of Hoquiam
City of Kahlotus
City of Kennewick
City of Kennewick Economic Development Corporation
City of Kent
City of Lacey
City of Lake Forest Park
City of Langley
City of Long Beach
City of Longview
City of Lynden
City of Lynnwood
City of Mabton
City of Marysville
City of Mattawa
City of McCleary
City of Medical Lake
City of Mercer Island
City of Mesa
City of Millwood
City of Milton
City of Montesano
City of Morton
City of Moses Lake
City of Mount Vernon
City of Mukilteo
City of Nooksack
City of Normandy Park
City of North Bend
City of North Bonneville
City of Oak Harbor
City of Olympia
City of Oroville
City of Pacific
City of Pasco
City of Port Angeles
City of Pullman
City of Puyallup
City of Raymond
City of Redmond
City of Renton
City of Republic
City of Roslyn
City of Roy
City of Royal City
City of Ruston
City of Sammamish
City of SeaTac
City of Seattle
City of Selah
City of Shoreline
City of Snoqualmie
City of Soap Lake
City of South Bend
City of Spokane
City of Stevenson
City of Sumas
City of Sumner
City of Sunnyside
City of Tacoma
City of Tekoa
City of Tenino
City of Tieton
City of Toledo
City of Tukwila
City of Tumwater
City of Union Gap
City of Vancouver
City of Wapato
City of White Salmon
City of Winlock
City of Woodland
City of Yakima
City of Zillah
Clallam County
Clallam County Public Hospital District No 1
Clallam County Public Hospital District No 2
Clark County Drainage District No 2
Clarkston School District No J250
Cline Irrigation District
College Place School District No 250
Columbia Basin Conservation District
Columbia County
Compliance with the Clean  Energy Transformation Act (CETA)
Compliance with the Clean Energy Tramsformation Act (CETA)
Compliance with the Clean Energy Transformation Act (CETA)
Compliance with the Clean Energy Transformation Act (CETA) Clallam County Public Utility District No. 1
Compliance with the Clean Energy Transformation Act (CETA) Cowlitz County Public Urility District No. 1
Compliance with the Clean Energy Transformation Act (CETA) Seattle City Light
Compliance with the Clean Energy Transformation Act (CETA) Town of Steilacoom
Confederated Tribes and Bands of the Yakama Nation
Coulee Area Parks and Recreation District
Coupeville School District No 204
Cowiche Sewer District No 2
Cowlitz
Cowlitz County
Cowlitz County Cemetery District No 5
Cultural Space Agency
Curlew Water
Darrington School District No 330
Douglas County
Douglas County Public Hospital District No 2
Douglas County Public Utility District No. 1
Downtown Pasco Development Authority
East Columbia Basin Irrigation District
East Gig Harbor Water District
East Valley School District No 361
Eastmont School District No 206
Easton School District No 28
Eatonville School District No 404
Edmonds School District No 15
Everett Housing Authority
Everett Public Schools
Ferry County Fire Protection District No 3
Fife School District No 417
Finley School District No 53
Fort Worden Public Development Authority
Four Lakes Water District No 10
Franklin County
Franklin County Fire Protection District No 1
Franklin County Public Utility District No 1
Garfield County
Granite Falls School District No 332
Grant County
Grant County Cemetery District No 3
Grant County Fire Protection District No 4
Grant County Fire Protection District No 7
Grant County Port District No 3
Grant County Port District No 9
Grant County Public Hospital District No 4
Grant County Public Hospital District No 5
Grant County Public Transportation Benefit Area
Grant County Weed District No 52A
Grapeview School District No 54
Grays Harbor County
Grays Harbor County Cemetery District No 1
Grays Harbor County Fire Protection District No 16
Grays Harbor County Fire Protection District No 4
Grays Harbor County Fire Protection District No 5
Grays Harbor County Fire Protection District No 8
Grays Harbor County Public Hospital District No 1
Grays Harbor Transportation Authority
Grays Harbor Water District No 8
Great Rivers Behavioral Health Organization
Harrington School District No 204
Helensdale Irrigation District
Highline School District No 401
Home Valley Water District
Hopkins Drainage District No. 2
Hoquiam School District No 28
Housing Authority of Asotin County
Housing Authority of City of Wenatchee
Intergenerational High School
Island County
Island County Emergency Services Communications Center
Island County Fire Protection District No 5
Island County Housing Authority
Island Transit
Issaquah School District No 411
Jefferson County Cemetery District No 1
Jefferson County Rural Library District No 1
Kalama School District No 402
King County
King County Conservation District
King County Drainage District No 1
King County Fire Protection District No 31
King County Fire Protection District No 40
King County Regional Homelessness Authority
King County Rural Library District
Kiona
Kitsap County
Kitsap Rural Library District
Kittitas County
Kittitas Reclamation District
Kittitas School District No 403
Klickitat County
Klickitat County Emergency Medical Services District No 1
Klickitat County Fire Protection District No 1
La Center School District No 101
La Conner Regional Library District
La Conner School District No 311
Lake Washington School District No 414
Lewis County
Lewis County Cemetery District No 3
Lewis County Fire Protection District No 10
Lewis County Interlocal Organization
Lewis County Water District No 3
Lewis Mason Thurston Area Agency on Aging
Lincoln County
Lincoln County Cemetery District No 1
Lincoln County Cemetery District No 3
Lind School District No 158
Longview School District No 122
Lowden Irrigation District No 2
Lyle School District No 406
Lynden Regional Park and Recreation District
Mabton School District No 120
Marysville School District No 25
Mason County
Mason County Housing Authority
Mason County Public Transportation Benefit Area
Meridian School District No 505
Metropolitan Park District of Tacoma
Mid
Montesano School District No 66
Moses Lake School District No 161
Mount Adams School District No 209
Mount Baker School District No 507
Mount Vernon School District No 320
Mud Creek Irrigation District No 7
Multi Agency Communications Center
North County Regional Fire Authority
North Dalles Irrigation District
North Mason School District No 403
North Olympic Library System
North Region Emergency Medical Services and Trauma Care Council
North Whidbey Park and Recreation District
North Whidbey Water District
Northeast Washington Educational Service District No 101
Northshore Park and Recreation Service Area
Northshore School District No 417
Northshore Utility District
Ocean Beach School District No 101
Ocosta School District No 172
Okanogan County
Okanogan County Fire Protection District No 1
Okanogan County Public Health
Okanogan County Transit Authority
Okanogan School District No 105
Olympia School District No 111
Olympic Area Agency on Aging
Olympic Educational Service District No 114
Oroville Housing Authority
Orting School District No 344
Pacific County
Pacific County Fire Protection District No 4
Pacific County Public Transportation Benefit Area
Pacific County Public Utility District No 2
Pacific County Public Utility District No. 2
Pacific Mountain Workforce Development Council
Palouse Conservation District
Pasco Public Facilities District
Pateros School District No 122
Peninsula Housing Authority
Pierce County
Pierce County Community Development Corporation
Pierce County Conservation District
Pierce County Housing Authority
Pierce County Rural Library District
Pinnacles Prep Charter School
Point Roberts Public Hospital District
Pomeroy School District No 110
Port of Bellingham
Port of Benton
Port of Benton Economic Development
Port of Clarkston
Port of Orcas
Port of Peninsula
Port of Poulsbo
Port of Skagit County
Port of Willapa Harbor
"Port of Woodland,"
Prescott School District No 402
Prosser School District No 116
Public Hospital District No. 1 Mason County
Public Utility District No. 1 of Cowlitz County
Public Utility District No. 1 of Ferry County
Public Utility District No. 1 of Klickitat County
Public Utility District No. 1 of Lewis County
Public Utility District No. 1 of Pend Oreille County
Public Utility District No. 1 of Skamania County
Public Utility District No. 1 of Wahkiakum County
Public Utility District No. 2 of Grant County
Puget Sound Regional Fire Authority
Pullman Community Montessori
Quillayute Park and Recreation District
Quincy Cemetery District No 1
Renton Housing Authority
Renton Regional Fire Authority
Renton School District No 403
Report on Compliance with the Clean Energy Transformation Act
Report on Compliance with the Clean Energy Transformation Act (CETA)
Report on Compliance with the Clean Energy Transformation Act Public Utility District No. 1 of Pend Oreille County
Report on Compliance with the Clean Energy Transformation Act Public Utility District No. 1 of Skamania County
Report on Compliance with the Clean Energy Transformation Act Public Utility District No. 1 of Wahkiakum County
Ritzville School District No 160
Riverside School District No 416
Rochester School District No 401
Royal School District No 160
Royal Water District
Saint John School District No 322
San Juan County
San Juan County Fire Protection District No 2
San Juan Island Library District
Seattle City Light
Seattle School District No 1
Sedro
Shelton School District No 309
Skagit County
Skagit County Cemetery District No 3
Skagit County Dike District No 19
Skagit County Dike District No 9
Skagit County Dike Drainage and Irrigation Improvement District No 12
Skagit County Drainage District No 14
Skagit County Drainage District No 21
Skagit County Fire Protection District No 12
Skagit County Public Transportation Benefit Area
Skamania County
Skamania County Public Utility District No 1
Snohomish County Dike and Drainage Improvement District No 7
Snohomish County Diking District No 2
Snohomish School District No 201
Snoqualmie Valley School District No 410
Soap Lake School District No 156
South Beach Parks and Recreation District
South Beach Regional Fire Authority
South King Fire
South Kitsap School District No 402
Southside School District No 42
Spokane Area Workforce Development Council
Spokane Conservation District
Spokane County
Spokane County Cemetery District No 1
Spokane County Fire Protection District No 5
Spokane Public Facilities District
Spokane Regional Broadband Development Authority Broadlinc
Spokane Regional Clean Air Agency
Spokane Regional Emergency Communications
Spokane Regional Health District
Stevens County
Stevens County Fire Protection District No 5
Stillaguamish Flood Control
Sultan School District No 311
Sunnyside School District No 201
Tacoma
Tacoma School District No 10
Taholah School District No 77
Tenino School District No 402
Terrace Heights Sewer District
The Northwest Seaport Alliance
Thurston County
Thurston County Public Transportation Benefit Area
Thurston Mason Behavioral Health Organization
Toledo School District No 237
Toppenish School District No 202
Touchet School District No 300
Touchet Valley Irrigation District No 16
Town of Bucoda
Town of Cathlamet
Town of Coulee Dam
Town of Coupeville
Town of Cusick
Town of Darrington
Town of Eatonville
Town of Hamilton
Town of Hartline
Town of Hatton
Town of Latah
Town of Lind
Town of Lyman
Town of Malden
Town of Metaline
Town of Naches
Town of Odessa
Town of Skykomish
Town of Steilacoom
Town of Twisp
Town of Washtucna
Tri
Tukwila School District No 406
Union Gap Irrigation District
Union Gap School District No 2
Unknown
Upper Columbia Irrigation District
Upper Columbia Salmon Recovery Board
Vancouver School District No 37
Vashon Island School District No 402
Vera Water and Power
WA HE LUT Indian School
Wahkiakum County
Wahkiakum County Consolidated Diking District No 1
Wahkiakum County Dike District No 5
Wahkiakum School District No 200
Wahluke School District No 73
Waitsburg Coppei Flood Control District
Waitsburg Park and Recreation District
Walla Walla  County Fire District No 2
Walla Walla County
Walla Walla County Fire Protection District No 4
Walla Walla School District No 140
Wallula Cemetery District
Wapato School District No 207
Washington Cities Insurance Authority
